PROPERTY_NUM,TRANSACTION_AMOUNT,YEAR_BUILT,ADDRESS,REGISTRATION_DATE,ROAD_NAME,APARTMENT_NAME,SQUARE_FOOTAGE,FLOOR_NUMBER
238,580000000,2009,서울특별시 동대문구  장안동 381-3 ,2024-07-04,한천로24길,한강훼미리주상복합아파트,76.34,11

239,978000000,2007,서울특별시 동대문구  장안동 329-3 ,2024-07-05,장안벚꽃로,래미안장안2차,81.05,18

240,775000000,2011,서울특별시 동대문구  장안동 580 ,2024-07-05,한천로,장안위더스빌,84.89,11

241,1000000000,2007,서울특별시 동대문구  장안동 329-2 ,2024-07-05,장안벚꽃로1길,장안힐스테이트,84.79,20

242,298000000,2019,서울특별시 동대문구  장안동 415-10 ,2024-07-06,천호대로,글로벌팰리스,26.81,11

243,910000000,2003,서울특별시 동대문구  장안동 336 ,2024-07-08,장안벚꽃로,장안현대홈타운(336),84.87,13

244,850000000,2002,서울특별시 동대문구  장안동 371-1 ,2024-07-09,장한로,장안삼성쉐르빌,122.58,19

245,120000000,2013,서울특별시 동대문구  장안동 466-5 ,2024-07-09,천호대로97길,장안푸르미에,12.58,7

246,480000000,2008,서울특별시 동대문구  장안동 344-5 ,2024-07-11,장한로26나길,선일크라시아,66.56,12

247,900000000,2003,서울특별시 동대문구  장안동 336 ,2024-07-12,장안벚꽃로,장안현대홈타운(336),84.87,6

248,910000000,2003,서울특별시 동대문구  장안동 336 ,2024-07-12,장안벚꽃로,장안현대홈타운(336),84.87,16

249,1075000000,2003,서울특별시 동대문구  장안동 336 ,2024-07-15,장안벚꽃로,장안현대홈타운(336),112.78,16

250,1000000000,2007,서울특별시 동대문구  장안동 329-3 ,2024-07-15,장안벚꽃로,래미안장안2차,81.05,25

251,1025000000,2003,서울특별시 동대문구  장안동 336 ,2024-07-15,장안벚꽃로,장안현대홈타운(336),112.78,4

252,860000000,2001,서울특별시 동대문구  청량리동 212 ,2024-07-01,홍릉로10길,홍릉동부,84.91,10

253,995000000,1997,서울특별시 동대문구  청량리동 738 ,2024-07-09,홍릉로,현대코아,139.98,8

254,970000000,1978,서울특별시 동대문구  청량리동 235-1 ,2024-07-11,약령시로,미주,102.15,5

255,720000000,1989,서울특별시 동대문구  회기동 65 ,2024-07-02,이문로1길,신현대,84.96,10

256,725000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-02,한천로,주공1,84.84,2

257,1040000000,2019,서울특별시 동대문구  휘경동 372 ,2024-07-02,휘경로,휘경SK뷰,84.31,1

258,645000000,2000,서울특별시 동대문구  휘경동 78 ,2024-07-03,망우로,롯데,59.94,18

259,940000000,2021,서울특별시 동대문구  휘경동 375 ,2024-07-03,외대역동로1길,휘경해모로프레스티지,84.88,4

260,1100000000,2019,서울특별시 동대문구  휘경동 372 ,2024-07-03,휘경로,휘경SK뷰,84.31,6

261,648000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-04,한천로,주공2,59.13,20

262,1250000000,2019,서울특별시 동대문구  휘경동 372 ,2024-07-05,휘경로,휘경SK뷰,95.58,25

263,740000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-06,한천로,주공1,84.82,21

264,690000000,2007,서울특별시 동대문구  휘경동 366 ,2024-07-08,한천로,동일스위트리버,59.73,2

265,780000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-09,한천로,주공1,84.73,5

266,620000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-09,한천로,주공2,59.79,5

267,830000000,2007,서울특별시 동대문구  휘경동 366 ,2024-07-10,한천로,동일스위트리버,84.97,15

268,790000000,2007,서울특별시 동대문구  휘경동 366 ,2024-07-11,한천로,동일스위트리버,84.97,10

269,600000000,1999,서울특별시 동대문구  휘경동 106 ,2024-07-12,망우로,휘경미소지움,59.84,8

270,649000000,2001,서울특별시 동대문구  휘경동 57 ,2024-07-13,한천로,주공2,59.13,2

271,970000000,2019,서울특별시 동대문구  휘경동 372 ,2024-07-13,휘경로,휘경SK뷰,59.55,21

272,710000000,2000,서울특별시 동대문구  이문동 64 ,2024-07-01,한천로58길,쌍용,59.99,14

273,847000000,2000,서울특별시 동대문구  이문동 54 ,2024-07-01,한천로58길,현대,114.6,23

274,760000000,2000,서울특별시 동대문구  이문동 54 ,2024-07-02,한천로58길,현대,84.56,17

275,889000000,2004,서울특별시 동대문구  이문동 311 ,2024-07-02,이문로12길,래미안이문2차,84.61,5

276,863000000,2003,서울특별시 동대문구  이문동 225 ,2024-07-02,한천로63길,대림e-편한세상,84.97,20

277,750000000,2003,서울특별시 동대문구  이문동 225 ,2024-07-03,한천로63길,대림e-편한세상,59.96,19

278,667500000,2000,서울특별시 동대문구  이문동 64 ,2024-07-05,한천로58길,쌍용,59.99,15

279,670000000,2002,서울특별시 동대문구  이문동 84 ,2024-07-06,외대역동로,중앙하이츠빌,59.4,4

280,730000000,2004,서울특별시 동대문구  이문동 311 ,2024-07-10,이문로12길,래미안이문2차,59.79,1

281,700000000,2000,서울특별시 동대문구  이문동 64 ,2024-07-13,한천로58길,쌍용,59.99,14

282,727000000,2000,서울특별시 동대문구  이문동 54 ,2024-07-13,한천로58길,현대,84.56,14

283,1000000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-01,동일로92길,사가정센트럴아이파크,84.96,1

284,900000000,2020,서울특별시 중랑구  면목동 1544 ,2024-07-04,동일로91길,라온프라이빗,68.17,4

285,1170000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-04,동일로92길,사가정센트럴아이파크,84.87,17

286,1030000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-04,동일로92길,사가정센트럴아이파크,84.96,1

287,1195000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-05,동일로92길,사가정센트럴아이파크,84.96,20

288,1150000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-05,동일로92길,사가정센트럴아이파크,84.96,22

289,995000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-05,동일로92길,사가정센트럴아이파크,59.92,28

290,1000000000,2019,서울특별시 중랑구  면목동 1543 ,2024-07-06,사가정로72길,한양수자인사가정파크,84.61,7

291,640000000,2000,서울특별시 중랑구  면목동 1522-1 ,2024-07-09,사가정로42길,두산5,59.72,7

292,265000000,2013,서울특별시 중랑구  면목동 1535 ,2024-07-13,동일로109가길,현대휴온,35.5,6

293,265000000,2013,서울특별시 중랑구  면목동 1535 ,2024-07-13,동일로109가길,현대휴온,35.5,6

294,1120000000,2020,서울특별시 중랑구  면목동 1545 ,2024-07-14,동일로92길,사가정센트럴아이파크,84.96,8

295,690000000,2000,서울특별시 중랑구  면목동 1522 ,2024-07-15,면목로35길,두산4,84.86,2

296,575000000,1996,서울특별시 중랑구  상봉동 63 ,2024-07-01,신내로7나길,건영2차아파트,57.3,16

297,1145000000,2013,서울특별시 중랑구  상봉동 500 ,2024-07-01,망우로,프레미어스엠코,107.12,22

298,595000000,1996,서울특별시 중랑구  상봉동 484 ,2024-07-01,봉화산로,"엘지,쌍용아파트",68.12,10

299,575000000,1996,서울특별시 중랑구  상봉동 63 ,2024-07-01,신내로7나길,건영2차아파트,57.3,16

300,625000000,1999,서울특별시 중랑구  상봉동 495 ,2024-07-02,신내로7가길,동부아파트,84.99,2

301,493000000,1999,서울특별시 중랑구  상봉동 495 ,2024-07-03,신내로7가길,동부아파트,54.0,21

302,510000000,1999,서울특별시 중랑구  상봉동 495 ,2024-07-06,신내로7가길,동부아파트,54.0,17

303,580000000,1996,서울특별시 중랑구  상봉동 484 ,2024-07-06,봉화산로,"엘지,쌍용아파트",68.12,15

304,102000000,2014,서울특별시 중랑구  상봉동 113-1 ,2024-07-19,면목로,포시티,14.86,14

305,785000000,2013,서울특별시 중랑구  중화동 454 ,2024-07-02,중랑천로14길,동양엔파트2차,84.63,12

306,422000000,1998,서울특별시 중랑구  중화동 42 ,2024-07-13,동일로140길,중화동건영아파트,59.85,1

307,1000000000,1995,서울특별시 중랑구  묵동 20 ,2024-07-02,신내로21길,신내두산아파트,126.28,2

308,495000000,1996,서울특별시 중랑구  묵동 13 ,2024-07-09,숙선옹주로,신내,49.77,8

309,655000000,2012,서울특별시 중랑구  망우동 583 ,2024-07-02,망우로75길,중랑숲리가,84.96,3

310,430000000,2000,서울특별시 중랑구  망우동 574 ,2024-07-04,망우로,백림금호,59.99,9

311,490000000,1993,서울특별시 중랑구  신내동 397 ,2024-07-02,신내로,동성1,65.56,11

312,490000000,1997,서울특별시 중랑구  신내동 591 ,2024-07-02,봉화산로,동성아파트,59.4,5

313,635000000,1994,서울특별시 중랑구  신내동 783 ,2024-07-06,신내로,성원,84.4,7

314,700000000,2014,서울특별시 중랑구  신내동 816 ,2024-07-06,신내역로1길,신내우디안1단지,84.65,8

315,440000000,1996,서울특별시 중랑구  신내동 657 ,2024-07-06,신내로,신내9진흥,49.93,12

316,558000000,1999,서울특별시 중랑구  신내동 797 ,2024-07-08,신내로14길,동성7,84.78,3

317,718000000,2013,서울특별시 중랑구  신내동 817 ,2024-07-10,신내역로,신내 데시앙포레,84.94,15

318,573000000,1995,서울특별시 중랑구  신내동 656 ,2024-07-12,신내로,화성.두산아파트,66.96,7

319,500000000,1997,서울특별시 중랑구  신내동 618 ,2024-07-17,신내로,동성3,59.4,14

320,470000000,2000,서울특별시 중랑구  신내동 437 ,2024-07-19,용마산로125길,벽산,59.78,11

321,640000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-01,성북로4길,한신,68.13,18

322,855000000,1999,서울특별시 성북구  돈암동 15-1 ,2024-07-02,동소문로34길,돈암동삼성,114.66,8

323,1050000000,2016,서울특별시 성북구  돈암동 644 ,2024-07-02,아리랑로,돈암코오롱하늘채,84.96,7

324,755000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-02,성북로4길,한진(609-1),84.87,15

325,1050000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-02,성북로4길,한신,132.96,13

326,807500000,2003,서울특별시 성북구  돈암동 633 ,2024-07-03,정릉로,동부센트레빌,80.54,6

327,750000000,2006,서울특별시 성북구  돈암동 603 ,2024-07-03,아리랑로5길,돈암동더샵아파트,84.82,16

328,700000000,2004,서울특별시 성북구  돈암동 636 ,2024-07-03,북악산로,이수브라운스톤돈암,59.99,2

329,560000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-04,성북로4길,한진(609-1),59.58,15

330,857000000,2003,서울특별시 성북구  돈암동 633 ,2024-07-04,정릉로,동부센트레빌,80.54,9

331,895000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-05,성북로4길,한신,113.67,19

332,697000000,1991,서울특별시 성북구  돈암동 1 ,2024-07-06,정릉로,돈암현대아파트,84.8,9

333,825000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-08,성북로4길,한진(609-1),84.87,4

334,1030000000,2016,서울특별시 성북구  돈암동 644 ,2024-07-08,아리랑로,돈암코오롱하늘채,84.88,13

335,745000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-09,성북로4길,한진(609-1),84.87,13

336,560000000,1991,서울특별시 성북구  돈암동 1 ,2024-07-09,정릉로,돈암현대아파트,56.7,5

337,680000000,1991,서울특별시 성북구  돈암동 1 ,2024-07-09,정릉로,돈암현대아파트,84.8,3

338,460000000,1991,서울특별시 성북구  돈암동 1 ,2024-07-09,정릉로,돈암현대아파트,41.58,4

339,845000000,2004,서울특별시 성북구  돈암동 636 ,2024-07-10,북악산로,이수브라운스톤돈암,84.97,17

340,728000000,2004,서울특별시 성북구  돈암동 636 ,2024-07-10,북악산로,이수브라운스톤돈암,59.99,17

341,840000000,2004,서울특별시 성북구  돈암동 636 ,2024-07-13,북악산로,이수브라운스톤돈암,84.97,15

342,570000000,1998,서울특별시 성북구  돈암동 609-1 ,2024-07-17,성북로4길,한진(609-1),59.58,9

343,738000000,2008,서울특별시 성북구  삼선동2가 425 ,2024-07-03,보문로29다길,삼선푸르지오,59.95,11

344,820000000,2008,서울특별시 성북구  삼선동2가 425 ,2024-07-03,보문로29다길,삼선푸르지오,84.82,5

345,810000000,2008,서울특별시 성북구  삼선동2가 425 ,2024-07-09,보문로29다길,삼선푸르지오,84.83,11

346,795000000,2005,서울특별시 성북구  안암동1가 361 ,2024-07-11,고려대로17가길,안암동삼성래미안,59.7,6

347,1010000000,2017,서울특별시 성북구  보문동6가 458 ,2024-07-04,보문사길,보문파크뷰자이,72.97,10

348,965000000,2017,서울특별시 성북구  보문동6가 458 ,2024-07-13,보문사길,보문파크뷰자이,59.81,5

349,780000000,2013,서울특별시 성북구  보문동3가 230 ,2024-07-06,낙산길,이편한세상보문,59.66,1

350,610000000,2000,서울특별시 성북구  정릉동 1019 ,2024-07-01,정릉로21길,정릉성원상떼빌,84.92,11

351,805000000,2009,서울특별시 성북구  정릉동 1035 ,2024-07-01,북악산로,정릉2차e-편한세상,84.4,5

352,600000000,2006,서울특별시 성북구  정릉동 1028 ,2024-07-01,솔샘로24길,정릉e-편한세상,59.77,4

353,450000000,1999,서울특별시 성북구  정릉동 1016 ,2024-07-01,북악산로,우방,59.94,14

354,670000000,2005,서울특별시 성북구  정릉동 239 ,2024-07-03,솔샘로25길,정릉풍림아이원,114.75,3

355,575000000,1999,서울특별시 성북구  정릉동 1015 ,2024-07-04,정릉로,길음뉴타운경남아너스빌,59.59,19

356,590000000,1999,서울특별시 성북구  정릉동 809 ,2024-07-04,보국문로32길,정릉중앙하이츠아파트,114.83,2

357,593000000,2001,서울특별시 성북구  정릉동 1021 ,2024-07-05,보국문로30길,대우,84.83,3

358,920000000,2008,서울특별시 성북구  정릉동 1031 ,2024-07-05,보국문로,정릉힐스테이트3차,114.78,7

359,730000000,2005,서울특별시 성북구  정릉동 239 ,2024-07-05,솔샘로25길,정릉풍림아이원,114.75,17

360,647500000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-05,북악산로,정릉우성아파트 101~105동,84.96,4

361,647500000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-05,북악산로,정릉우성아파트 101~105동,84.96,4

362,490000000,2001,서울특별시 성북구  정릉동 1021 ,2024-07-06,보국문로30길,대우,59.98,5

363,615000000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-06,북악산로,정릉우성아파트 101~105동,84.99,10

364,635000000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-06,북악산로,정릉우성아파트 101~105동,84.96,14

365,515000000,1999,서울특별시 성북구  정릉동 1014 ,2024-07-06,북악산로,정릉스카이쌍용아파트,59.9,2

366,665000000,2008,서울특별시 성북구  정릉동 1031 ,2024-07-07,보국문로,정릉힐스테이트3차,59.98,4

367,460000000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-08,북악산로,정릉우성아파트 101~105동,46.65,14

368,545000000,2008,서울특별시 성북구  정릉동 1032 ,2024-07-09,아리랑로19길,정릉2차대주피오레,59.96,5

369,788000000,2015,서울특별시 성북구  정릉동 1037 ,2024-07-09,아리랑로19가길,정릉꿈에그린,84.56,2

370,845000000,2008,서울특별시 성북구  정릉동 1031 ,2024-07-10,보국문로,정릉힐스테이트3차,84.97,6

371,655000000,2000,서울특별시 성북구  정릉동 1020 ,2024-07-11,북악산로,정릉우성아파트 101~105동,84.96,17

372,700000000,2005,서울특별시 성북구  정릉동 435 ,2024-07-12,정릉로26길,중앙하이츠빌2단지,84.95,16

373,590000000,2008,서울특별시 성북구  정릉동 1034 ,2024-07-12,정릉로,라온유,109.75,1

374,690000000,2006,서울특별시 성북구  정릉동 1028 ,2024-07-12,솔샘로24길,정릉e-편한세상,85.0,6

375,490000000,2001,서울특별시 성북구  정릉동 1021 ,2024-07-13,보국문로30길,대우,59.98,13

376,785000000,2004,서울특별시 성북구  정릉동 1025 ,2024-07-13,정릉로,정릉힐스테이트,84.92,21

377,588000000,2001,서울특별시 성북구  정릉동 1021 ,2024-07-17,보국문로30길,대우,84.83,5

378,514000000,2005,서울특별시 성북구  정릉동 239 ,2024-07-17,솔샘로,정릉풍림아이원,59.88,17

379,700000000,2005,서울특별시 성북구  정릉동 435 ,2024-07-18,정릉로26길,중앙하이츠빌2단지,84.95,4

380,390000000,1998,서울특별시 성북구  길음동 1276 ,2024-07-01,동소문로,삼부컨비니언,59.94,15

381,900000000,2005,서울특별시 성북구  길음동 1281 ,2024-07-01,길음로,길음뉴타운4단지(e편한세상),84.64,8

382,1450000000,2022,서울특별시 성북구  길음동 1289 ,2024-07-02,숭인로8길,롯데캐슬클라시아,84.98,34

383,920000000,2005,서울특별시 성북구  길음동 1281 ,2024-07-03,길음로,길음뉴타운4단지(e편한세상),84.64,17

384,878000000,2005,서울특별시 성북구  길음동 1280 ,2024-07-05,길음로,길음뉴타운2단지푸르지오,84.97,6

385,780000000,2003,서울특별시 성북구  길음동 1278 ,2024-07-06,숭인로2길,길음동동부센트레빌(1278-0),84.84,4

386,1432000000,2019,서울특별시 성북구  길음동 1288 ,2024-07-06,숭인로,래미안길음센터피스,84.9,26

387,595000000,1998,서울특별시 성북구  길음동 1276 ,2024-07-06,동소문로,삼부컨비니언,59.94,8

388,830000000,2003,서울특별시 성북구  길음동 1278 ,2024-07-06,숭인로2길,길음동동부센트레빌(1278-0),84.84,21

389,790000000,2005,서울특별시 성북구  길음동 1281 ,2024-07-09,길음로,길음뉴타운4단지(e편한세상),59.97,15
